,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
sl7gPXcBXOWlsYmd9qyw,0.0,4259.0,16.0,265.0,4259.0,1.0,3037.0,0.0,"[-6.165743, 53.295405]",2018-03-13 15:38:24,13.0,3.0,-56.0,4.0,0,0.08243449287914688,17000.0,no,0.0,"188,75",15.0,5aa7f077e45b4b4b5545a9fd,007A0001,0.0,1.0,53.295405,7,-6.165743,38.0,3.0,007A,no,0.0,44110.0,17.0,2018.0
N17gPXcBXOWlsYmd9q2w,0.0,4241.0,16.0,264.0,4241.0,1.0,3218.0,0.0,"[-6.132526, 53.254828]",2018-03-13 15:38:29,13.0,3.0,115.0,5.0,0,0.0922564880517534,19000.0,no,0.0,"199,52",15.0,5aa7f07ee45b4b4b5545aa8a,007A0001,0.0,1.0,53.254828,7,-6.132526,38.0,3.0,007A,no,0.0,44241.0,17.0,2018.0
ol7gPXcBXOWlsYmd9q2w,-16.0,18263.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.255889, 53.342487]",2018-03-13 15:38:40,13.0,3.0,223.0,6.0,0,0.13748629965763987,20000.0,no,0.0,"158,101",15.0,5aa7f087e45b4b4b5545aafb,007A0001,0.0,0.0,53.342487,7,-6.255889,38.0,3.0,007A,no,0.0,43083.0,24.0,2018.0
I17gPXcBXOWlsYmd9q6w,16.0,4259.0,16.0,265.0,4259.0,0.0,3038.0,0.0,"[-6.164784, 53.295262]",2018-03-13 15:38:44,13.0,3.0,-40.0,4.0,0,0.06568883958645622,20000.0,no,0.0,"188,75",15.0,5aa7f08fe45b4b4b5545ab83,007A0001,1.0,0.0,53.295262,7,-6.164784,38.0,3.0,007A,no,0.0,44110.0,11.0,2018.0
hV7gPXcBXOWlsYmd9q6w,0.0,4243.0,16.0,264.0,4243.0,0.0,3219.0,0.0,"[-6.131586, 53.254544]",2018-03-13 15:38:49,13.0,3.0,115.0,5.0,0,0.07005357438908426,20000.0,no,0.0,"199,52",15.0,5aa7f099e45b4b4b5545abec,007A0001,1.0,0.0,53.254544,7,-6.131586,38.0,3.0,007A,no,0.0,44241.0,12.0,2018.0
217gPXcBXOWlsYmd9q6w,0.0,73078.0,17.0,285.0,4567.0,1.0,405.0,0.0,"[-6.255608, 53.342421]",2018-03-13 15:39:00,13.0,3.0,223.0,6.0,0,0.02004635883733842,20000.0,no,0.0,"158,101",15.0,5aa7f09de45b4b4b5545ac46,007A0001,0.0,1.0,53.342421,7,-6.255608,39.0,3.0,007A,no,0.0,43083.0,3.0,2018.0
UF7gPXcBXOWlsYmd969A,-20.0,4259.0,16.0,265.0,4259.0,0.0,3038.0,0.0,"[-6.161293, 53.294752]",2018-03-13 15:39:08,13.0,3.0,-60.0,3.0,0,0.23884413116217432,24000.0,no,0.0,"189,75",15.0,5aa7f0a0e45b4b4b5545acc3,007A0001,0.0,0.0,53.294752,7,-6.161293,39.0,3.0,007A,no,0.0,44110.0,35.0,2018.0
8V7gPXcBXOWlsYmd969A,0.0,4243.0,16.0,264.0,4243.0,0.0,3219.0,0.0,"[-6.130726, 53.254322]",2018-03-13 15:39:10,13.0,3.0,115.0,5.0,0,0.06230888454256542,21000.0,no,0.0,"199,52",15.0,5aa7f0a5e45b4b4b5545ad6e,007A0001,0.0,0.0,53.254322,7,-6.130726,39.0,3.0,007A,no,0.0,44241.0,10.0,2018.0
jF7gPXcBXOWlsYmd97BA,33.0,73078.0,17.0,285.0,4567.0,1.0,405.0,0.0,"[-6.255608, 53.342421]",2018-03-13 15:39:20,13.0,3.0,256.0,6.0,0,0.0,20000.0,no,0.0,"158,101",15.0,5aa7f0afe45b4b4b5545ae14,007A0001,0.0,0.0,53.342421,7,-6.255608,39.0,3.0,007A,no,0.0,43083.0,0.0,2018.0
6l7gPXcBXOWlsYmd97BA,-23.0,4281.0,16.0,267.0,4281.0,0.0,3040.0,0.0,"[-6.15751, 53.294188]",2018-03-13 15:39:24,13.0,3.0,-83.0,3.0,0,0.25912732681320894,16000.0,no,0.0,"191,74",15.0,5aa7f0b2e45b4b4b5545ae77,007A0001,0.0,0.0,53.294188,7,-6.15751,39.0,3.0,007A,no,0.0,44110.0,58.0,2018.0
fl7gPXcBXOWlsYmd97FA,33.0,4243.0,16.0,264.0,4243.0,0.0,3219.0,0.0,"[-6.130726, 53.254322]",2018-03-13 15:39:29,13.0,3.0,148.0,5.0,0,0.0,19000.0,no,0.0,"199,52",15.0,5aa7f0bbe45b4b4b5545af18,007A0001,0.0,0.0,53.254322,7,-6.130726,39.0,3.0,007A,no,0.0,44241.0,0.0,2018.0
C17gPXcBXOWlsYmd97JA,20.0,73078.0,17.0,285.0,4567.0,1.0,405.0,0.0,"[-6.255608, 53.342421]",2018-03-13 15:39:40,13.0,3.0,276.0,6.0,0,0.0,20000.0,no,0.0,"158,101",15.0,5aa7f0c3e45b4b4b5545afb1,007A0001,0.0,0.0,53.342421,7,-6.255608,39.0,3.0,007A,no,0.0,43083.0,0.0,2018.0
